                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13                       14                       15
                        l                     n_pg                      n_p                      n_g                Re(omega)                Im(omega)                 Re(freq)                 Im(freq)                        E                      E_p                      E_g                   E_norm                   M_star                   R_star                   L_star
                        1                     -390                        7                      397  0.1102668013804383E+002  0.0000000000000000E+000  0.3721156964873828E+002  0.0000000000000000E+000  0.9999999999999963E+000  0.6636812905336544E+000  0.2864921479759277E+000  0.5229295686015142E-005  0.1989000000000000E+034  0.6658928436909399E+012  0.0000000000000000E+000
                        1                        2                        3                        4                        5                        6                        7                        8
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                      M_r                        P                      rho
  0.2121841036217600E-002 -0.1913996461187103E-003  0.0000000000000000E+000  0.1190350916951800E+001  0.0000000000000000E+000  0.4233986864702177E+033  0.1687693019166996E+020  0.7055343136675591E+004
  0.2122032326529800E-002  0.2290956981822286E-004  0.0000000000000000E+000  0.1184775927399770E+001  0.0000000000000000E+000  0.4234211942294403E+033  0.1686420895179367E+020  0.7051067007709218E+004
  0.2122223614194800E-002  0.2357142037402714E-003  0.0000000000000000E+000  0.1173262974055023E+001  0.0000000000000000E+000  0.4234436921096281E+033  0.1685149721762116E+020  0.7046793103788931E+004
  0.2122414899222000E-002  0.4459481871705883E-003  0.0000000000000000E+000  0.1155867048574227E+001  0.0000000000000000E+000  0.4234661801144479E+033  0.1683879498219309E+020  0.7042521423988562E+004
  0.2122606181620700E-002  0.6525580668451685E-003  0.0000000000000000E+000  0.1132672633276024E+001  0.0000000000000000E+000  0.4234886582475217E+033  0.1682610223855438E+020  0.7038251967382600E+004
  0.2122797461400400E-002  0.8545082835889894E-003  0.0000000000000000E+000  0.1103793291539533E+001  0.0000000000000000E+000  0.4235111265125299E+033  0.1681341897975161E+020  0.7033984733045068E+004
  0.2122988738570600E-002  0.1050786362363427E-002  0.0000000000000000E+000  0.1069371112397274E+001  0.0000000000000000E+000  0.4235335849131856E+033  0.1680074519884376E+020  0.7029719720051082E+004
  0.2123180013140600E-002  0.1240407988058207E-002  0.0000000000000000E+000  0.1029576012026339E+001  0.0000000000000000E+000  0.4235560334530979E+033  0.1678808088889006E+020  0.7025456927475956E+004
  0.2123371285119800E-002  0.1422421942062967E-002  0.0000000000000000E+000  0.9846048954428422E+000  0.0000000000000000E+000  0.4235784721359128E+033  0.1677542604295690E+020  0.7021196354395750E+004
  0.2123562554517700E-002  0.1595914874010578E-002  0.0000000000000000E+000  0.9346806826577631E+000  0.0000000000000000E+000  0.4236009009652928E+033  0.1676278065411225E+020  0.7016937999885534E+004
  0.2123753821343700E-002  0.1760015884923543E-002  0.0000000000000000E+000  0.8800512041345621E+000  0.0000000000000000E+000  0.4236233199448750E+033  0.1675014471543238E+020  0.7012681863021836E+004
  0.2123945085607200E-002  0.1913900899220009E-002  0.0000000000000000E+000  0.8209879708941020E+000  0.0000000000000000E+000  0.4236457290783300E+033  0.1673751822000096E+020  0.7008427942882042E+004
  0.2124136347317700E-002  0.2056796803316380E-002  0.0000000000000000E+000  0.7577848254181379E+000  0.0000000000000000E+000  0.4236681283693077E+033  0.1672490116090370E+020  0.7004176238542515E+004
  0.2124327606484400E-002  0.2187985329700413E-002  0.0000000000000000E+000  0.6907564802377436E+000  0.0000000000000000E+000  0.4236905178213126E+033  0.1671229353122753E+020  0.6999926749080718E+004
  0.2124518863117000E-002  0.2306806668185371E-002  0.0000000000000000E+000  0.6202369508969244E+000  0.0000000000000000E+000  0.4237128974381244E+033  0.1669969532407344E+020  0.6995679473574144E+004
  0.2124710117224700E-002  0.2412662784078651E-002  0.0000000000000000E+000  0.5465778921216191E+000  0.0000000000000000E+000  0.4237352672232777E+033  0.1668710653254018E+020  0.6991434411101469E+004
  0.2124901368817100E-002  0.2505020429080084E-002  0.0000000000000000E+000  0.4701468441864962E+000  0.0000000000000000E+000  0.4237576271804643E+033  0.1667452714973708E+020  0.6987191560740580E+004
  0.2125092617903400E-002  0.2583413827484620E-002  0.0000000000000000E+000  0.3913253995248059E+000  0.0000000000000000E+000  0.4237799773131911E+033  0.1666195716877303E+020  0.6982950921570657E+004
  0.2125283864493200E-002  0.2647447025986282E-002  0.0000000000000000E+000  0.3105072974757189E+000  0.0000000000000000E+000  0.4238023176251603E+033  0.1664939658276624E+020  0.6978712492670475E+004
  0.2125475108595900E-002  0.2696795893742139E-002  0.0000000000000000E+000  0.2280964578575779E+000  0.0000000000000000E+000  0.4238246481199705E+033  0.1663684538483959E+020  0.6974476273119725E+004
  0.2125666350220900E-002  0.2731209763638393E-002  0.0000000000000000E+000  0.1445049623139052E+000  0.0000000000000000E+000  0.4238469688012154E+033  0.1662430356811970E+020  0.6970242261998204E+004
  0.2125857589377500E-002  0.2750512705952746E-002  0.0000000000000000E+000  0.6015099395916993E-001  0.0000000000000000E+000  0.4238692796724055E+033  0.1661177112573574E+020  0.6966010458385864E+004
  0.2126048826075300E-002  0.2754604428086712E-002  0.0000000000000000E+000 -0.2454325471733310E-001  0.0000000000000000E+000  0.4238915807372644E+033  0.1659924805082897E+020  0.6961780861363517E+004
  0.2126240060323600E-002  0.2743460795633499E-002  0.0000000000000000E+000 -0.1091536945627646E+000  0.0000000000000000E+000  0.4239138719992753E+033  0.1658673433653843E+020  0.6957553470011502E+004
  0.2126431292131800E-002  0.2717133972275923E-002  0.0000000000000000E+000 -0.1932564633947406E+000  0.0000000000000000E+000  0.4239361534620524E+033  0.1657422997601303E+020  0.6953328283411767E+004
  0.2126622521509400E-002  0.2675752177517907E-002  0.0000000000000000E+000 -0.2764300493097843E+000  0.0000000000000000E+000  0.4239584251292086E+033  0.1656173496240608E+020  0.6949105300645543E+004
  0.2126813748465900E-002  0.2619519063486093E-002  0.0000000000000000E+000 -0.3582574031587407E+000  0.0000000000000000E+000  0.4239806870043716E+033  0.1654924928887735E+020  0.6944884520794968E+004
  0.2127004973010500E-002  0.2548712713918938E-002  0.0000000000000000E+000 -0.4383280295692089E+000  0.0000000000000000E+000  0.4240029390909469E+033  0.1653677294858363E+020  0.6940665942941662E+004
  0.2127196195152700E-002  0.2463684269828789E-002  0.0000000000000000E+000 -0.5162400464931886E+000  0.0000000000000000E+000  0.4240251813926104E+033  0.1652430593469754E+020  0.6936449566169164E+004
  0.2127387414902100E-002  0.2364856189099812E-002  0.0000000000000000E+000 -0.5916022022121304E+000  0.0000000000000000E+000  0.4240474139129793E+033  0.1651184824039148E+020  0.6932235389559717E+004
  0.2127578632267800E-002  0.2252720148807140E-002  0.0000000000000000E+000 -0.6640358398906827E+000  0.0000000000000000E+000  0.4240696366554434E+033  0.1649939985884075E+020  0.6928023412197055E+004
  0.2127769847259500E-002  0.2127834599404309E-002  0.0000000000000000E+000 -0.7331768006127041E+000  0.0000000000000000E+000  0.4240918496237089E+033  0.1648696078323005E+020  0.6923813633164387E+004
  0.2127961059886500E-002  0.1990821985000734E-002  0.0000000000000000E+000 -0.7986772538579284E+000  0.0000000000000000E+000  0.4241140528212962E+033  0.1647453100674955E+020  0.6919606051546457E+004
  0.2128152270158100E-002  0.1842365641680417E-002  0.0000000000000000E+000 -0.8602074475821265E+000  0.0000000000000000E+000  0.4241362462516246E+033  0.1646211052258687E+020  0.6915400666426905E+004
  0.2128343478084000E-002  0.1683206389903622E-002  0.0000000000000000E+000 -0.9174573685032481E+000  0.0000000000000000E+000  0.4241584299184452E+033  0.1644969932394701E+020  0.6911197476891055E+004
  0.2128534683673400E-002  0.1514138839198591E-002  0.0000000000000000E+000 -0.9701383038726786E+000  0.0000000000000000E+000  0.4241806038251283E+033  0.1643729740402848E+020  0.6906996482023440E+004
  0.2128725886935700E-002  0.1336007421253817E-002  0.0000000000000000E+000 -0.1017984297780951E+001  0.0000000000000000E+000  0.4242027679752168E+033  0.1642490475603968E+020  0.6902797680909883E+004
  0.2128917087880500E-002  0.1149702172956562E-002  0.0000000000000000E+000 -0.1060753493886057E+001  0.0000000000000000E+000  0.4242249223723505E+033  0.1641252137319763E+020  0.6898601072636010E+004
  0.2129108286517100E-002  0.9561542904711936E-003  0.0000000000000000E+000 -0.1098229357941842E+001  0.0000000000000000E+000  0.4242470670199463E+033  0.1640014724871719E+020  0.6894406656287520E+004
  0.2129299482854900E-002  0.7563314751892839E-003  0.0000000000000000E+000 -0.1130221774264017E+001  0.0000000000000000E+000  0.4242692019215530E+033  0.1638778237582274E+020  0.6890214430951593E+004
  0.2129490676903400E-002  0.5512330959834804E-003  0.0000000000000000E+000 -0.1156568010241380E+001  0.0000000000000000E+000  0.4242913270807182E+033  0.1637542674774463E+020  0.6886024395714824E+004
  0.2129681866530900E-002  0.3418875563538726E-003  0.0000000000000000E+000 -0.1177133344320056E+001  0.0000000000000000E+000  0.4243134414401794E+033  0.1636308052712252E+020  0.6881836587746268E+004
  0.2129873040854600E-002  0.1293547046625072E-003  0.0000000000000000E+000 -0.1191811672888469E+001  0.0000000000000000E+000  0.4243355396079646E+033  0.1635074456831357E+020  0.6877651199795841E+004
  0.2130064212919300E-002 -0.8531597908134109E-004  0.0000000000000000E+000 -0.1200528442811415E+001  0.0000000000000000E+000  0.4243576280463262E+033  0.1633841783262774E+020  0.6873467999041632E+004
  0.2130255382736600E-002 -0.3010499101372965E-003  0.0000000000000000E+000 -0.1203237312706557E+001  0.0000000000000000E+000  0.4243797067598953E+033  0.1632610031316724E+020  0.6869286984537968E+004
  0.2130446550317700E-002 -0.5167669134278592E-003  0.0000000000000000E+000 -0.1199922012512975E+001  0.0000000000000000E+000  0.4244017757530012E+033  0.1631379200302920E+020  0.6865108155338157E+004
  0.2130637715674000E-002 -0.7313866323079425E-003  0.0000000000000000E+000 -0.1190596438815661E+001  0.0000000000000000E+000  0.4244238350301261E+033  0.1630149289531960E+020  0.6860931510496865E+004
  0.2130828878817000E-002 -0.9438339387369932E-003  0.0000000000000000E+000 -0.1175304599065554E+001  0.0000000000000000E+000  0.4244458845958080E+033  0.1628920298315493E+020  0.6856757049068900E+004
  0.2131020039757800E-002 -0.1153044318213438E-002  0.0000000000000000E+000 -0.1154120405022666E+001  0.0000000000000000E+000  0.4244679244543016E+033  0.1627692225964520E+020  0.6852584770108942E+004
  0.2131211198508000E-002 -0.1357969204490774E-002  0.0000000000000000E+000 -0.1127147316191986E+001  0.0000000000000000E+000  0.4244899546101949E+033  0.1626465071791791E+020  0.6848414672672800E+004
  0.2131402355079000E-002 -0.1557581234017569E-002  0.0000000000000000E+000 -0.1094517835225120E+001  0.0000000000000000E+000  0.4245119750679315E+033  0.1625238835110066E+020  0.6844246755816105E+004
  0.2131593509482000E-002 -0.1750879396353577E-002  0.0000000000000000E+000 -0.1056392857590266E+001  0.0000000000000000E+000  0.4245339858318697E+033  0.1624013515232549E+020  0.6840081018595735E+004
  0.2131784661728400E-002 -0.1936894054330830E-002  0.0000000000000000E+000 -0.1012960878624557E+001  0.0000000000000000E+000  0.4245559869064242E+033  0.1622789111473045E+020  0.6835917460067658E+004
  0.2131975811829600E-002 -0.2114691807755124E-002  0.0000000000000000E+000 -0.9644370620657071E+000  0.0000000000000000E+000  0.4245779782960252E+033  0.1621565623145819E+020  0.6831756079288881E+004
  0.2132166959797100E-002 -0.2283380177185144E-002  0.0000000000000000E+000 -0.9110621745172632E+000  0.0000000000000000E+000  0.4245999600051951E+033  0.1620343049566304E+020  0.6827596875317301E+004
  0.2132358105642000E-002 -0.2442112083480963E-002  0.0000000000000000E+000 -0.8531013913471984E+000  0.0000000000000000E+000  0.4246219320381746E+033  0.1619121390049402E+020  0.6823439847210451E+004
  0.2132549249375900E-002 -0.2590090102348017E-002  0.0000000000000000E+000 -0.7908429793685205E+000  0.0000000000000000E+000  0.4246438943994790E+033  0.1617900643911200E+020  0.6819284994026290E+004
  0.2132740391010100E-002 -0.2726570469837818E-002  0.0000000000000000E+000 -0.7245968637282406E+000  0.0000000000000000E+000  0.4246658470934966E+033  0.1616680810468346E+020  0.6815132314823493E+004
  0.2132931530556000E-002 -0.2850866821178489E-002  0.0000000000000000E+000 -0.6546930852937286E+000  0.0000000000000000E+000  0.4246877901246333E+033  0.1615461889037750E+020  0.6810981808661206E+004
  0.2133122668024900E-002 -0.2962353642630106E-002  0.0000000000000000E+000 -0.5814801567509502E+000  0.0000000000000000E+000  0.4247097234972294E+033  0.1614243878936911E+020  0.6806833474598242E+004
  0.2133313803428200E-002 -0.3060469419760968E-002  0.0000000000000000E+000 -0.5053233252687634E+000  0.0000000000000000E+000  0.4247316472156994E+033  0.1613026779484059E+020  0.6802687311694692E+004
  0.2133504936777200E-002 -0.3144719465776213E-002  0.0000000000000000E+000 -0.4266027506804221E+000  0.0000000000000000E+000  0.4247535612843748E+033  0.1611810589997569E+020  0.6798543319010366E+004
  0.2133696068083500E-002 -0.3214678416179451E-002  0.0000000000000000E+000 -0.3457116078801256E+000  0.0000000000000000E+000  0.4247754657077599E+033  0.1610595309796753E+020  0.6794401495605448E+004
  0.2133887197358200E-002 -0.3269992376424185E-002  0.0000000000000000E+000 -0.2630541236403839E+000  0.0000000000000000E+000  0.4247973604900960E+033  0.1609380938201264E+020  0.6790261840541477E+004
  0.2134078324612800E-002 -0.3310380712846997E-002  0.0000000000000000E+000 -0.1790435564488202E+000  0.0000000000000000E+000  0.4248192456357792E+033  0.1608167474531043E+020  0.6786124352878777E+004
  0.2134269449858700E-002 -0.3335637476613940E-002  0.0000000000000000E+000 -0.9410013074734595E-001  0.0000000000000000E+000  0.4248411211492391E+033  0.1606954918107234E+020  0.6781989031679597E+004
  0.2134460573107100E-002 -0.3345632454235808E-002  0.0000000000000000E+000 -0.8648935160888927E-002  0.0000000000000000E+000  0.4248629870346835E+033  0.1605743268250424E+020  0.6777855876005254E+004
  0.2134651694369600E-002 -0.3340311839058422E-002  0.0000000000000000E+000  0.7688220493513379E-001  0.0000000000000000E+000  0.4248848432966514E+033  0.1604532524283092E+020  0.6773724884918751E+004
  0.2134842813657500E-002 -0.3319698520165222E-002  0.0000000000000000E+000  0.1620648689619147E+000  0.0000000000000000E+000  0.4249066899394005E+033  0.1603322685527177E+020  0.6769596057482161E+004
  0.2135033930982100E-002 -0.3283891987349017E-002  0.0000000000000000E+000  0.2464721871089667E+000  0.0000000000000000E+000  0.4249285269672420E+033  0.1602113751305224E+020  0.6765469392758623E+004
  0.2135225046354800E-002 -0.3233067852336669E-002  0.0000000000000000E+000  0.3296809794427495E+000  0.0000000000000000E+000  0.4249503543845609E+033  0.1600905720941045E+020  0.6761344889812087E+004
  0.2135416159786900E-002 -0.3167476988712154E-002  0.0000000000000000E+000  0.4112738773946694E+000  0.0000000000000000E+000  0.4249721721956203E+033  0.1599698593758148E+020  0.6757222547706067E+004
  0.2135607271289900E-002 -0.3087444294542717E-002  0.0000000000000000E+000  0.4908414173364788E+000  0.0000000000000000E+000  0.4249939804048162E+033  0.1598492369080919E+020  0.6753102365504405E+004
  0.2135798380875200E-002 -0.2993367084121954E-002  0.0000000000000000E+000  0.5679840952715175E+000  0.0000000000000000E+000  0.4250157790165192E+033  0.1597287046234614E+020  0.6748984342272418E+004
  0.2135989488554000E-002 -0.2885713116617066E-002  0.0000000000000000E+000  0.6423143726856778E+000  0.0000000000000000E+000  0.4250375680349177E+033  0.1596082624544220E+020  0.6744868477074398E+004
  0.2136180594337700E-002 -0.2765018271089862E-002  0.0000000000000000E+000  0.7134586235839137E+000  0.0000000000000000E+000  0.4250593474643526E+033  0.1594879103335719E+020  0.6740754768975984E+004
  0.2136371698237800E-002 -0.2631883879936071E-002  0.0000000000000000E+000  0.7810590125243432E+000  0.0000000000000000E+000  0.4250811173092010E+033  0.1593676481935720E+020  0.6736643217042651E+004
  0.2136562800265600E-002 -0.2486973734009824E-002  0.0000000000000000E+000  0.8447752943643554E+000  0.0000000000000000E+000  0.4251028775737348E+033  0.1592474759671185E+020  0.6732533820340791E+004
  0.2136753900432500E-002 -0.2331010773745006E-002  0.0000000000000000E+000  0.9042865269410862E+000  0.0000000000000000E+000  0.4251246282622802E+033  0.1591273935869804E+020  0.6728426577937056E+004
  0.2136944998749800E-002 -0.2164773483499482E-002  0.0000000000000000E+000  0.9592926876723300E+000  0.0000000000000000E+000  0.4251463693790600E+033  0.1590074009859164E+020  0.6724321488897625E+004
  0.2137136095228900E-002 -0.1989092006449231E-002  0.0000000000000000E+000  0.1009516186237963E+001  0.0000000000000000E+000  0.4251681009283915E+033  0.1588874980968008E+020  0.6720218552290136E+004
  0.2137327189881100E-002 -0.1804844000065716E-002  0.0000000000000000E+000  0.1054703265466880E+001  0.0000000000000000E+000  0.4251898229145074E+033  0.1587676848525122E+020  0.6716117767181946E+004
  0.2137518282718000E-002 -0.1612950251965760E-002  0.0000000000000000E+000  0.1094625283629023E+001  0.0000000000000000E+000  0.4252115353418333E+033  0.1586479611860677E+020  0.6712019132641214E+004
  0.2137709373750700E-002 -0.1414370079769387E-002  0.0000000000000000E+000  0.1129079871234802E+001  0.0000000000000000E+000  0.4252332382144726E+033  0.1585283270304214E+020  0.6707922647736164E+004
  0.2137900462990700E-002 -0.1210096535084029E-002  0.0000000000000000E+000  0.1157891957128571E+001  0.0000000000000000E+000  0.4252549315368017E+033  0.1584087823186798E+020  0.6703828311536009E+004
  0.2138091550449400E-002 -0.1001151438658225E-002  0.0000000000000000E+000  0.1180914657992558E+001  0.0000000000000000E+000  0.4252766153130539E+033  0.1582893269839183E+020  0.6699736123109117E+004
  0.2138282636138100E-002 -0.7885802696544035E-003  0.0000000000000000E+000  0.1198030027178830E+001  0.0000000000000000E+000  0.4252982895474568E+033  0.1581699609592986E+020  0.6695646081525031E+004
  0.2138473720068200E-002 -0.5734469348494284E-003  0.0000000000000000E+000  0.1209149658931839E+001  0.0000000000000000E+000  0.4253199542443112E+033  0.1580506841780690E+020  0.6691558185854089E+004
  0.2138664802251100E-002 -0.3568284444861636E-003  0.0000000000000000E+000  0.1214215144856904E+001  0.0000000000000000E+000  0.4253416094078557E+033  0.1579314965734784E+020  0.6687472435166209E+004
  0.2138855882698100E-002 -0.1398095211022640E-003  0.0000000000000000E+000  0.1213198380338385E+001  0.0000000000000000E+000  0.4253632550423027E+033  0.1578123980788543E+020  0.6683388828532177E+004
  0.2139046961420700E-002  0.7652283214138385E-004  0.0000000000000000E+000  0.1206101719281346E+001  0.0000000000000000E+000  0.4253848911519588E+033  0.1576933886275589E+020  0.6679307365022613E+004
  0.2139238038430100E-002  0.2910847750851663E-003  0.0000000000000000E+000  0.1192957976341411E+001  0.0000000000000000E+000  0.4254065177409482E+033  0.1575744681530045E+020  0.6675228043708984E+004
  0.2139429113737700E-002  0.5028010609102211E-003  0.0000000000000000E+000  0.1173830276530900E+001  0.0000000000000000E+000  0.4254281348135467E+033  0.1574556365886688E+020  0.6671150863663387E+004
  0.2139620187355000E-002  0.7106104241867427E-003  0.0000000000000000E+000  0.1148811752894759E+001  0.0000000000000000E+000  0.4254497423740276E+033  0.1573368938680996E+020  0.6667075823957380E+004
  0.2139811259293300E-002  0.9134709000929176E-003  0.0000000000000000E+000  0.1118025093763080E+001  0.0000000000000000E+000  0.4254713404265585E+033  0.1572182399248416E+020  0.6663002923663553E+004
  0.2140002329563900E-002  0.1110365048928331E-002  0.0000000000000000E+000  0.1081621941672671E+001  0.0000000000000000E+000  0.4254929289753414E+033  0.1570996746925486E+020  0.6658932161855011E+004
  0.2140193398178200E-002  0.1300305059029006E-002  0.0000000000000000E+000  0.1039782146936006E+001  0.0000000000000000E+000  0.4255145080245940E+033  0.1569811981048785E+020  0.6654863537604975E+004
  0.2140384465147700E-002  0.1482337702503394E-002  0.0000000000000000E+000  0.9927128795515512E+000  0.0000000000000000E+000  0.4255360775785886E+033  0.1568628100955872E+020  0.6650797049986811E+004
  0.2140575530483600E-002  0.1655549118691589E-002  0.0000000000000000E+000  0.9406476039428460E+000  0.0000000000000000E+000  0.4255576376414133E+033  0.1567445105984108E+020  0.6646732698074483E+004
  0.2140766594197300E-002  0.1819069402560159E-002  0.0000000000000000E+000  0.8838449212674773E+000  0.0000000000000000E+000  0.4255791882172902E+033  0.1566262995472153E+020  0.6642670480942409E+004
  0.2140957656300300E-002  0.1972076973521115E-002  0.0000000000000000E+000  0.8225872853742341E+000  0.0000000000000000E+000  0.4256007293104960E+033  0.1565081768759064E+020  0.6638610397665497E+004
  0.2141148716803800E-002  0.2113802703159413E-002  0.0000000000000000E+000  0.7571795987799974E+000  0.0000000000000000E+000  0.4256222609250846E+033  0.1563901425183580E+020  0.6634552447318530E+004
  0.2141339775719300E-002  0.2243533782106701E-002  0.0000000000000000E+000  0.6879476952024488E+000  0.0000000000000000E+000  0.4256437830653221E+033  0.1562721964086023E+020  0.6630496628976932E+004
  0.2141530833058200E-002  0.2360617305029208E-002  0.0000000000000000E+000  0.6152367168333767E+000  0.0000000000000000E+000  0.4256652957354111E+033  0.1561543384806755E+020  0.6626442941716847E+004
  0.2141721888831700E-002  0.2464463556800087E-002  0.0000000000000000E+000  0.5394093940448923E+000  0.0000000000000000E+000  0.4256867989394092E+033  0.1560365686686451E+020  0.6622391384614484E+004
  0.2141912943051200E-002  0.2554548983282215E-002  0.0000000000000000E+000  0.4608442359700977E+000  0.0000000000000000E+000  0.4257082926815084E+033  0.1559188869066557E+020  0.6618341956746272E+004
  0.2142103995728200E-002  0.2630418831131509E-002  0.0000000000000000E+000  0.3799336413674343E+000  0.0000000000000000E+000  0.4257297769659165E+033  0.1558012931288920E+020  0.6614294657189100E+004
  0.2142295046874000E-002  0.2691689443644119E-002  0.0000000000000000E+000  0.2970819391168443E+000  0.0000000000000000E+000  0.4257512517967553E+033  0.1556837872695933E+020  0.6610249485020252E+004
  0.2142486096500000E-002  0.2738050201337743E-002  0.0000000000000000E+000  0.2127033677769199E+000  0.0000000000000000E+000  0.4257727171782211E+033  0.1555663692630901E+020  0.6606206439317929E+004
  0.2142677144617500E-002  0.2769265096981552E-002  0.0000000000000000E+000  0.1272200047639400E+000  0.0000000000000000E+000  0.4257941731143676E+033  0.1554490390436626E+020  0.6602165519159600E+004
  0.2142868191237900E-002  0.2785173937403455E-002  0.0000000000000000E+000  0.4105965511684415E-001  0.0000000000000000E+000  0.4258156196093805E+033  0.1553317965457451E+020  0.6598126723624095E+004
  0.2143059236372600E-002  0.2785693165755210E-002  0.0000000000000000E+000 -0.4534628928579793E-001  0.0000000000000000E+000  0.4258370566673828E+033  0.1552146417037569E+020  0.6594090051789818E+004
  0.2143250280033000E-002  0.2770816300134404E-002  0.0000000000000000E+000 -0.1315650095185534E+000  0.0000000000000000E+000  0.4258584842925504E+033  0.1550975744522225E+020  0.6590055502736455E+004
  0.2143441322230300E-002  0.2740613986266168E-002  0.0000000000000000E+000 -0.2171644274676217E+000  0.0000000000000000E+000  0.4258799024888959E+033  0.1549805947256528E+020  0.6586023075543464E+004
  0.2143632362976100E-002  0.2695233663709452E-002  0.0000000000000000E+000 -0.3017153713455377E+000  0.0000000000000000E+000  0.4259013112606652E+033  0.1548637024586668E+020  0.6581992769290668E+004
  0.2143823402281600E-002  0.2634898847494549E-002  0.0000000000000000E+000 -0.3847937270237003E+000  0.0000000000000000E+000  0.4259227106118610E+033  0.1547468975858879E+020  0.6577964583058268E+004
  0.2144014440158300E-002  0.2559908028200487E-002  0.0000000000000000E+000 -0.4659825656933656E+000  0.0000000000000000E+000  0.4259441005466988E+033  0.1546301800420431E+020  0.6573938515927324E+004
  0.2144205476617500E-002  0.2470633196435411E-002  0.0000000000000000E+000 -0.5448742359840105E+000  0.0000000000000000E+000  0.4259654810692107E+033  0.1545135497618555E+020  0.6569914566978592E+004
  0.2144396511670500E-002  0.2367517998544659E-002  0.0000000000000000E+000 -0.6210724108811353E+000  0.0000000000000000E+000  0.4259868521834438E+033  0.1543970066801133E+020  0.6565892735293272E+004
  0.2144587545328800E-002  0.2251075532776814E-002  0.0000000000000000E+000 -0.6941940788393227E+000  0.0000000000000000E+000  0.4260082138935980E+033  0.1542805507316953E+020  0.6561873019953658E+004
  0.2144778577603700E-002  0.2121885797281590E-002  0.0000000000000000E+000 -0.7638714688690076E+000  0.0000000000000000E+000  0.4260295662037103E+033  0.1541641818514855E+020  0.6557855420041919E+004
  0.2144969608506500E-002  0.1980592801984511E-002  0.0000000000000000E+000 -0.8297539003974208E+000  0.0000000000000000E+000  0.4260509091177924E+033  0.1540478999744009E+020  0.6553839934640075E+004
  0.2145160638048800E-002  0.1827901358848438E-002  0.0000000000000000E+000 -0.8915095483686444E+000  0.0000000000000000E+000  0.4260722426400888E+033  0.1539317050354934E+020  0.6549826562831526E+004
  0.2145351666241700E-002  0.1664573567555274E-002  0.0000000000000000E+000 -0.9488271143236464E+000  0.0000000000000000E+000  0.4260935667745017E+033  0.1538155969697770E+020  0.6545815303699449E+004
  0.2145542693096800E-002  0.1491425011834099E-002  0.0000000000000000E+000 -0.1001417395995877E+001  0.0000000000000000E+000  0.4261148815252457E+033  0.1536995757123735E+020  0.6541806156327572E+004
  0.2145733718625300E-002  0.1309320688382852E-002  0.0000000000000000E+000 -0.1049014746319683E+001  0.0000000000000000E+000  0.4261361868962527E+033  0.1535836411984144E+020  0.6537799119799632E+004
  0.2145924742838600E-002  0.1119170685882516E-002  0.0000000000000000E+000 -0.1091378415543360E+001  0.0000000000000000E+000  0.4261574828916083E+033  0.1534677933630826E+020  0.6533794193200210E+004
  0.2146115765748100E-002  0.9219256376383764E-003  0.0000000000000000E+000 -0.1128293768970729E+001  0.0000000000000000E+000  0.4261787695153920E+033  0.1533520321416627E+020  0.6529791375614268E+004
  0.2146306787365300E-002  0.7185719696053234E-003  0.0000000000000000E+000 -0.1159573374490800E+001  0.0000000000000000E+000  0.4262000467717188E+033  0.1532363574694524E+020  0.6525790666126722E+004
  0.2146497807701300E-002  0.5101269684726855E-003  0.0000000000000000E+000 -0.1185057954216280E+001  0.0000000000000000E+000  0.4262213146644609E+033  0.1531207692817539E+020  0.6521792063822971E+004
  0.2146688826767700E-002  0.2976336923135525E-003  0.0000000000000000E+000 -0.1204617195704862E+001  0.0000000000000000E+000  0.4262425731978012E+033  0.1530052675140131E+020  0.6517795567789082E+004
  0.2146879844575800E-002  0.8215575257377773E-004  0.0000000000000000E+000 -0.1218150418153037E+001  0.0000000000000000E+000  0.4262638223757202E+033  0.1528898521016802E+020  0.6513801177111314E+004
  0.2147070861136900E-002 -0.1352280094883222E-003  0.0000000000000000E+000 -0.1225587090596338E+001  0.0000000000000000E+000  0.4262850622022134E+033  0.1527745229802242E+020  0.6509808890876368E+004
  0.2147261876462400E-002 -0.3534289238919983E-003  0.0000000000000000E+000 -0.1226887199217444E+001  0.0000000000000000E+000  0.4263062926813100E+033  0.1526592800851996E+020  0.6505818708171004E+004
  0.2147452890563700E-002 -0.5713539434958292E-003  0.0000000000000000E+000 -0.1222041461895192E+001  0.0000000000000000E+000  0.4263275138170538E+033  0.1525441233522331E+020  0.6501830628082895E+004
  0.2147643903452200E-002 -0.7879111190676125E-003  0.0000000000000000E+000 -0.1211071388869555E+001  0.0000000000000000E+000  0.4263487256134452E+033  0.1524290527169386E+020  0.6497844649699472E+004
  0.2147834915139300E-002 -0.1002015070325839E-002  0.0000000000000000E+000 -0.1194029189135770E+001  0.0000000000000000E+000  0.4263699280745370E+033  0.1523140681150503E+020  0.6493860772108985E+004
  0.2148025925636200E-002 -0.1212592425338355E-002  0.0000000000000000E+000 -0.1170997522989528E+001  0.0000000000000000E+000  0.4263911212041999E+033  0.1521991694822697E+020  0.6489878994399841E+004
  0.2148216934954400E-002 -0.1418587201994683E-002  0.0000000000000000E+000 -0.1142089101786808E+001  0.0000000000000000E+000  0.4264123050065363E+033  0.1520843567544343E+020  0.6485899315661023E+004
